feature,value
"high__fft_coefficient__attr_""imag""__coeff_58",14.436673620980123
"high__fft_coefficient__attr_""imag""__coeff_59",9.992177582124459
"high__fft_coefficient__attr_""imag""__coeff_60",5.296045210913506
"high__fft_coefficient__attr_""imag""__coeff_61",11.621125938389085
"high__fft_coefficient__attr_""imag""__coeff_62",-9.16013524146232
"high__fft_coefficient__attr_""imag""__coeff_63",0.9613502340603306
"high__fft_coefficient__attr_""imag""__coeff_64",-1.6037043357276595
"high__fft_coefficient__attr_""imag""__coeff_65",-5.821984134650821
"high__fft_coefficient__attr_""imag""__coeff_66",1.2624151345071182
"high__fft_coefficient__attr_""imag""__coeff_67",12.368104044155526
"high__fft_coefficient__attr_""imag""__coeff_68",10.496562835893272
"high__fft_coefficient__attr_""imag""__coeff_69",-3.2948389165565475
"high__fft_coefficient__attr_""imag""__coeff_70",-11.649077315508771
"high__fft_coefficient__attr_""imag""__coeff_71",5.459748575230544
"high__fft_coefficient__attr_""imag""__coeff_72",16.453994182563434
"high__fft_coefficient__attr_""imag""__coeff_73",13.196953207214573
"high__fft_coefficient__attr_""imag""__coeff_74",12.097368830226568
"high__fft_coefficient__attr_""imag""__coeff_75",9.935229718811504
"high__fft_coefficient__attr_""imag""__coeff_76",3.207625186644538
"high__fft_coefficient__attr_""imag""__coeff_77",4.407624868799997
"high__fft_coefficient__attr_""imag""__coeff_78",1.7637700226176696
"high__fft_coefficient__attr_""imag""__coeff_79",3.7237739727469688
"high__fft_coefficient__attr_""imag""__coeff_80",5.113147570808562
"high__fft_coefficient__attr_""imag""__coeff_81",-6.84265870072127
"high__fft_coefficient__attr_""imag""__coeff_82",1.8052524320994507
"high__fft_coefficient__attr_""imag""__coeff_83",-8.099303565550649
"high__fft_coefficient__attr_""imag""__coeff_84",8.49941069218137
"high__fft_coefficient__attr_""imag""__coeff_85",3.4723768344156394
"high__fft_coefficient__attr_""imag""__coeff_86",5.7059919705074735
"high__fft_coefficient__attr_""imag""__coeff_87",0.13061816861454467
"high__fft_coefficient__attr_""imag""__coeff_88",0.0
"high__fft_coefficient__attr_""imag""__coeff_89",0.0
"high__fft_coefficient__attr_""imag""__coeff_90",0.0
"high__fft_coefficient__attr_""imag""__coeff_91",0.0
"high__fft_coefficient__attr_""imag""__coeff_92",0.0
"high__fft_coefficient__attr_""imag""__coeff_93",0.0
"high__fft_coefficient__attr_""imag""__coeff_94",0.0
"high__fft_coefficient__attr_""imag""__coeff_95",0.0
"high__fft_coefficient__attr_""imag""__coeff_96",0.0
"high__fft_coefficient__attr_""imag""__coeff_97",0.0
"high__fft_coefficient__attr_""imag""__coeff_98",0.0
"high__fft_coefficient__attr_""imag""__coeff_99",0.0
"high__fft_coefficient__attr_""abs""__coeff_0",10199.699999999999
"high__fft_coefficient__attr_""abs""__coeff_1",408.3172035830135
"high__fft_coefficient__attr_""abs""__coeff_2",357.60131229905886
"high__fft_coefficient__attr_""abs""__coeff_3",425.30339530835874
"high__fft_coefficient__attr_""abs""__coeff_4",382.0894081108546
"high__fft_coefficient__attr_""abs""__coeff_5",263.40785416463683
"high__fft_coefficient__attr_""abs""__coeff_6",198.909918978976
"high__fft_coefficient__attr_""abs""__coeff_7",223.44285480734942
"high__fft_coefficient__attr_""abs""__coeff_8",170.35948646127324
"high__fft_coefficient__attr_""abs""__coeff_9",88.10568703537169
"high__fft_coefficient__attr_""abs""__coeff_10",78.72929439476114
"high__fft_coefficient__attr_""abs""__coeff_11",64.5977232520209
"high__fft_coefficient__attr_""abs""__coeff_12",150.77438970522556
"high__fft_coefficient__attr_""abs""__coeff_13",91.77954197575589
"high__fft_coefficient__attr_""abs""__coeff_14",74.00817192008955
"high__fft_coefficient__attr_""abs""__coeff_15",37.632928375693155
"high__fft_coefficient__attr_""abs""__coeff_16",69.1041776225136
"high__fft_coefficient__attr_""abs""__coeff_17",18.809001941173836
"high__fft_coefficient__attr_""abs""__coeff_18",58.9704674492409
"high__fft_coefficient__attr_""abs""__coeff_19",22.241042848348417
"high__fft_coefficient__attr_""abs""__coeff_20",28.85642806764134
"high__fft_coefficient__attr_""abs""__coeff_21",39.33608927166407
"high__fft_coefficient__attr_""abs""__coeff_22",58.38408108904593
"high__fft_coefficient__attr_""abs""__coeff_23",28.543031289471752
"high__fft_coefficient__attr_""abs""__coeff_24",32.67851548108431
"high__fft_coefficient__attr_""abs""__coeff_25",55.364069792212945
"high__fft_coefficient__attr_""abs""__coeff_26",57.30527196366205
"high__fft_coefficient__attr_""abs""__coeff_27",22.894425267232233
"high__fft_coefficient__attr_""abs""__coeff_28",19.7606699428302
"high__fft_coefficient__attr_""abs""__coeff_29",35.390254953863504
"high__fft_coefficient__attr_""abs""__coeff_30",35.38597647683475
"high__fft_coefficient__attr_""abs""__coeff_31",38.61739716428958
"high__fft_coefficient__attr_""abs""__coeff_32",29.11583155813133
"high__fft_coefficient__attr_""abs""__coeff_33",38.698101449624225
"high__fft_coefficient__attr_""abs""__coeff_34",47.96298126980193
"high__fft_coefficient__attr_""abs""__coeff_35",17.828650811886863
"high__fft_coefficient__attr_""abs""__coeff_36",8.322256502617456
"high__fft_coefficient__attr_""abs""__coeff_37",33.969714984985096
"high__fft_coefficient__attr_""abs""__coeff_38",44.5464622036893
"high__fft_coefficient__attr_""abs""__coeff_39",28.710012579579388
"high__fft_coefficient__attr_""abs""__coeff_40",41.66862655403541
"high__fft_coefficient__attr_""abs""__coeff_41",37.26505442230997
"high__fft_coefficient__attr_""abs""__coeff_42",28.442062480665037
"high__fft_coefficient__attr_""abs""__coeff_43",8.67903289743953
"high__fft_coefficient__attr_""abs""__coeff_44",28.37952449962267
"high__fft_coefficient__attr_""abs""__coeff_45",19.62716939212614
"high__fft_coefficient__attr_""abs""__coeff_46",35.397959158781426
"high__fft_coefficient__attr_""abs""__coeff_47",15.424960300945179
"high__fft_coefficient__attr_""abs""__coeff_48",14.5738616831253
"high__fft_coefficient__attr_""abs""__coeff_49",33.40942659064969
"high__fft_coefficient__attr_""abs""__coeff_50",12.753715129187585
"high__fft_coefficient__attr_""abs""__coeff_51",31.0090930180315
"high__fft_coefficient__attr_""abs""__coeff_52",15.045749049918397
"high__fft_coefficient__attr_""abs""__coeff_53",10.254112233085591
"high__fft_coefficient__attr_""abs""__coeff_54",5.184130085529016
"high__fft_coefficient__attr_""abs""__coeff_55",21.417109195343734
"high__fft_coefficient__attr_""abs""__coeff_56",35.973704766030124
"high__fft_coefficient__attr_""abs""__coeff_57",28.512398432872157
"high__fft_coefficient__attr_""abs""__coeff_58",22.452210504861604
"high__fft_coefficient__attr_""abs""__coeff_59",23.710993692468872
"high__fft_coefficient__attr_""abs""__coeff_60",23.90935606879242
"high__fft_coefficient__attr_""abs""__coeff_61",22.879376368810064
"high__fft_coefficient__attr_""abs""__coeff_62",9.876284918282629
"high__fft_coefficient__attr_""abs""__coeff_63",12.136132253960454
"high__fft_coefficient__attr_""abs""__coeff_64",4.332163573247927
"high__fft_coefficient__attr_""abs""__coeff_65",18.095413595482572
"high__fft_coefficient__attr_""abs""__coeff_66",15.965118422842867
"high__fft_coefficient__attr_""abs""__coeff_67",15.219059331071266
"high__fft_coefficient__attr_""abs""__coeff_68",17.48003628666419
"high__fft_coefficient__attr_""abs""__coeff_69",14.482104886611328
"high__fft_coefficient__attr_""abs""__coeff_70",12.068749323264704
"high__fft_coefficient__attr_""abs""__coeff_71",16.603811828518843
"high__fft_coefficient__attr_""abs""__coeff_72",22.000353154771812
"high__fft_coefficient__attr_""abs""__coeff_73",13.25892638728993
"high__fft_coefficient__attr_""abs""__coeff_74",14.886821130230448
"high__fft_coefficient__attr_""abs""__coeff_75",14.242858787705156
"high__fft_coefficient__attr_""abs""__coeff_76",20.04403903280643
"high__fft_coefficient__attr_""abs""__coeff_77",21.121901717208
"high__fft_coefficient__attr_""abs""__coeff_78",29.10517909705828
"high__fft_coefficient__attr_""abs""__coeff_79",21.1646161014522
"high__fft_coefficient__attr_""abs""__coeff_80",9.820273787747944
"high__fft_coefficient__attr_""abs""__coeff_81",6.84837051378392
"high__fft_coefficient__attr_""abs""__coeff_82",7.594930814264976
"high__fft_coefficient__attr_""abs""__coeff_83",16.6380366965551
"high__fft_coefficient__attr_""abs""__coeff_84",26.509763346921936
"high__fft_coefficient__attr_""abs""__coeff_85",8.693539940550853
"high__fft_coefficient__attr_""abs""__coeff_86",5.706163708391532
"high__fft_coefficient__attr_""abs""__coeff_87",6.554674303838872
"high__fft_coefficient__attr_""abs""__coeff_88",0.0
"high__fft_coefficient__attr_""abs""__coeff_89",0.0
"high__fft_coefficient__attr_""abs""__coeff_90",0.0
"high__fft_coefficient__attr_""abs""__coeff_91",0.0
"high__fft_coefficient__attr_""abs""__coeff_92",0.0
"high__fft_coefficient__attr_""abs""__coeff_93",0.0
"high__fft_coefficient__attr_""abs""__coeff_94",0.0
"high__fft_coefficient__attr_""abs""__coeff_95",0.0
"high__fft_coefficient__attr_""abs""__coeff_96",0.0
"high__fft_coefficient__attr_""abs""__coeff_97",0.0
"high__fft_coefficient__attr_""abs""__coeff_98",0.0
"high__fft_coefficient__attr_""abs""__coeff_99",0.0
"high__fft_coefficient__attr_""angle""__coeff_0",0.0
"high__fft_coefficient__attr_""angle""__coeff_1",-44.889853917460215
"high__fft_coefficient__attr_""angle""__coeff_2",51.91879259843908
"high__fft_coefficient__attr_""angle""__coeff_3",111.32585789554935
"high__fft_coefficient__attr_""angle""__coeff_4",110.25555307377081
"high__fft_coefficient__attr_""angle""__coeff_5",112.22504815726751
"high__fft_coefficient__attr_""angle""__coeff_6",128.20445287153203
"high__fft_coefficient__attr_""angle""__coeff_7",97.8343624105538
"high__fft_coefficient__attr_""angle""__coeff_8",61.08770004191716
"high__fft_coefficient__attr_""angle""__coeff_9",49.59652887110833
"high__fft_coefficient__attr_""angle""__coeff_10",141.67001191613687
"high__fft_coefficient__attr_""angle""__coeff_11",175.83730583720015
"high__fft_coefficient__attr_""angle""__coeff_12",135.94787359010937
"high__fft_coefficient__attr_""angle""__coeff_13",123.56687829629993
"high__fft_coefficient__attr_""angle""__coeff_14",108.20845192405342
"high__fft_coefficient__attr_""angle""__coeff_15",85.34303394232589
"high__fft_coefficient__attr_""angle""__coeff_16",102.95135104684735
"high__fft_coefficient__attr_""angle""__coeff_17",-59.188482723963986
"high__fft_coefficient__attr_""angle""__coeff_18",-34.53257298707978
"high__fft_coefficient__attr_""angle""__coeff_19",-14.85182551580681
"high__fft_coefficient__attr_""angle""__coeff_20",46.72075395008703
"high__fft_coefficient__attr_""angle""__coeff_21",138.51216309148973
"high__fft_coefficient__attr_""angle""__coeff_22",95.59048764183979
"high__fft_coefficient__attr_""angle""__coeff_23",120.9200532472975
"high__fft_coefficient__attr_""angle""__coeff_24",98.33672325172044
"high__fft_coefficient__attr_""angle""__coeff_25",97.11445239253663
"high__fft_coefficient__attr_""angle""__coeff_26",72.68816911284897
"high__fft_coefficient__attr_""angle""__coeff_27",83.66542862722866
"high__fft_coefficient__attr_""angle""__coeff_28",110.28623626996614
"high__fft_coefficient__attr_""angle""__coeff_29",151.94491989693645
"high__fft_coefficient__attr_""angle""__coeff_30",-173.06665322512328
"high__fft_coefficient__attr_""angle""__coeff_31",179.91174025586315
"high__fft_coefficient__attr_""angle""__coeff_32",131.0141061906697
"high__fft_coefficient__attr_""angle""__coeff_33",110.74769449354893
"high__fft_coefficient__attr_""angle""__coeff_34",135.45207876022494
"high__fft_coefficient__attr_""angle""__coeff_35",106.77315712352215
"high__fft_coefficient__attr_""angle""__coeff_36",163.5639786600208
"high__fft_coefficient__attr_""angle""__coeff_37",149.88257334159044
"high__fft_coefficient__attr_""angle""__coeff_38",136.0005203451593
"high__fft_coefficient__attr_""angle""__coeff_39",132.44363397933512
"high__fft_coefficient__attr_""angle""__coeff_40",140.7791376342719
"high__fft_coefficient__attr_""angle""__coeff_41",78.98973912025359
"high__fft_coefficient__attr_""angle""__coeff_42",40.64359960379865
"high__fft_coefficient__attr_""angle""__coeff_43",74.72953318603797
"high__fft_coefficient__attr_""angle""__coeff_44",112.49694454885129
"high__fft_coefficient__attr_""angle""__coeff_45",-153.81482004610257
"high__fft_coefficient__attr_""angle""__coeff_46",128.33076847527155
"high__fft_coefficient__attr_""angle""__coeff_47",108.81908547332694
"high__fft_coefficient__attr_""angle""__coeff_48",143.91140191691906
"high__fft_coefficient__attr_""angle""__coeff_49",-158.9950278839384
"high__fft_coefficient__attr_""angle""__coeff_50",172.78248510439042
"high__fft_coefficient__attr_""angle""__coeff_51",135.9046623870101
"high__fft_coefficient__attr_""angle""__coeff_52",148.2699597138557
"high__fft_coefficient__attr_""angle""__coeff_53",-171.8838518607857
"high__fft_coefficient__attr_""angle""__coeff_54",148.92500060641464
"high__fft_coefficient__attr_""angle""__coeff_55",126.39148288929081
"high__fft_coefficient__attr_""angle""__coeff_56",122.58131342832498
"high__fft_coefficient__attr_""angle""__coeff_57",115.62814866174614
"high__fft_coefficient__attr_""angle""__coeff_58",139.98443821265934
"high__fft_coefficient__attr_""angle""__coeff_59",155.0760209230844
"high__fft_coefficient__attr_""angle""__coeff_60",167.20254763196093
"high__fft_coefficient__attr_""angle""__coeff_61",149.4739413130313
"high__fft_coefficient__attr_""angle""__coeff_62",-111.95344219250106
"high__fft_coefficient__attr_""angle""__coeff_63",4.543381496055522
"high__fft_coefficient__attr_""angle""__coeff_64",-21.72706080945054
"high__fft_coefficient__attr_""angle""__coeff_65",-161.23192909388612
"high__fft_coefficient__attr_""angle""__coeff_66",175.4646970814609
"high__fft_coefficient__attr_""angle""__coeff_67",125.64217510374124
"high__fft_coefficient__attr_""angle""__coeff_68",143.09509963219253
"high__fft_coefficient__attr_""angle""__coeff_69",-166.84941887897554
"high__fft_coefficient__attr_""angle""__coeff_70",-105.15402823138359
"high__fft_coefficient__attr_""angle""__coeff_71",160.80252615802544
"high__fft_coefficient__attr_""angle""__coeff_72",131.5914790114225
"high__fft_coefficient__attr_""angle""__coeff_73",95.5418484728258
"high__fft_coefficient__attr_""angle""__coeff_74",125.64702615196066
"high__fft_coefficient__attr_""angle""__coeff_75",135.7685370738748
"high__fft_coefficient__attr_""angle""__coeff_76",170.79142727544706
"high__fft_coefficient__attr_""angle""__coeff_77",167.95525147788106
"high__fft_coefficient__attr_""angle""__coeff_78",176.52575464835135
"high__fft_coefficient__attr_""angle""__coeff_79",169.8664386716656
"high__fft_coefficient__attr_""angle""__coeff_80",148.62262042286537
"high__fft_coefficient__attr_""angle""__coeff_81",-92.34024425656477
"high__fft_coefficient__attr_""angle""__coeff_82",166.2496542003318
"high__fft_coefficient__attr_""angle""__coeff_83",-150.86989448031753
"high__fft_coefficient__attr_""angle""__coeff_84",161.2999174325754
"high__fft_coefficient__attr_""angle""__coeff_85",156.45805274694857
"high__fft_coefficient__attr_""angle""__coeff_86",89.55547144917726
"high__fft_coefficient__attr_""angle""__coeff_87",178.85816367920683
"high__fft_coefficient__attr_""angle""__coeff_88",0.0
"high__fft_coefficient__attr_""angle""__coeff_89",0.0
"high__fft_coefficient__attr_""angle""__coeff_90",0.0
"high__fft_coefficient__attr_""angle""__coeff_91",0.0
"high__fft_coefficient__attr_""angle""__coeff_92",0.0
"high__fft_coefficient__attr_""angle""__coeff_93",0.0
"high__fft_coefficient__attr_""angle""__coeff_94",0.0
"high__fft_coefficient__attr_""angle""__coeff_95",0.0
"high__fft_coefficient__attr_""angle""__coeff_96",0.0
"high__fft_coefficient__attr_""angle""__coeff_97",0.0
"high__fft_coefficient__attr_""angle""__coeff_98",0.0
"high__fft_coefficient__attr_""angle""__coeff_99",0.0
"high__fft_aggregated__aggtype_""centroid""",6.242035153079731
"high__fft_aggregated__aggtype_""variance""",242.8833344857102
"high__fft_aggregated__aggtype_""skew""",3.1317379936107708
"high__fft_aggregated__aggtype_""kurtosis""",12.660448549246741
high__value_count__value_0,0.0
high__value_count__value_1,0.0
high__value_count__value_-1,0.0
high__range_count__max_1__min_-1,0.0
high__range_count__max_0__min_-1000000000000.0,0.0
high__range_count__max_1000000000000.0__min_0,175.0
high__approximate_entropy__m_2__r_0.1,0.6451196435545454
high__approximate_entropy__m_2__r_0.3,0.5251329514132039
high__approximate_entropy__m_2__r_0.5,0.31128946866880525
high__approximate_entropy__m_2__r_0.7,0.18633584729467523
high__approximate_entropy__m_2__r_0.9,0.1191564683976718
high__friedrich_coefficients__coeff_0__m_3__r_30,-0.00022940955641387686
high__friedrich_coefficients__coeff_1__m_3__r_30,0.04197044198255521
high__friedrich_coefficients__coeff_2__m_3__r_30,-2.5489668574843676
high__friedrich_coefficients__coeff_3__m_3__r_30,51.526387755831216
high__max_langevin_fixed_point__m_3__r_30,71.24143741999205
"high__linear_trend__attr_""pvalue""",0.003159064006480585
"high__linear_trend__attr_""rvalue""",0.2219375562589697
"high__linear_trend__attr_""intercept""",55.31589740259741
"high__linear_trend__attr_""slope""",0.03411612180922525
"high__linear_trend__attr_""stderr""",0.011395608960191756
"high__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",0.15446143121112973
"high__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",0.2927605158964669
"high__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.22815202571496165
"high__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",-0.3735898870184831
"high__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.18351546235382166
"high__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.3876500655521645
"high__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.3047226627718422
"high__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",-0.08049466556873451
